"11/13/21, 00:00:00" 4624.42000000 4635.32000000 4611.81000000 4620.03000000 68.73080000 "11/13/21, 00:59:59" 317811.46983000 198 37.41410000 172973.87417900 0
"11/13/21, 01:00:00" 4618.66000000 4651.87000000 4618.66000000 4648.30000000 249.41360000 "11/13/21, 01:59:59" 1155214.19027200 345 95.60050000 442904.34327400 0
"11/13/21, 02:00:00" 4648.31000000 4651.53000000 4623.95000000 4644.86000000 147.73510000 "11/13/21, 02:59:59" 684866.27888600 333 77.27340000 358378.17714800 0
"11/13/21, 03:00:00" 4647.70000000 4647.86000000 4622.10000000 4625.30000000 169.53880000 "11/13/21, 03:59:59" 785780.71352300 258 113.10650000 524338.90992100 0
"11/13/21, 04:00:00" 4626.65000000 4629.18000000 4586.01000000 4596.01000000 227.62780000 "11/13/21, 04:59:59" 1047872.49698600 523 121.69770000 560339.27472500 0
"11/13/21, 05:00:00" 4592.58000000 4617.88000000 4589.41000000 4615.64000000 141.39920000 "11/13/21, 05:59:59" 651280.00496100 296 69.23270000 318907.45042100 0
"11/13/21, 06:00:00" 4616.00000000 4620.35000000 4599.75000000 4613.84000000 148.35600000 "11/13/21, 06:59:59" 684212.63276200 286 64.52260000 297595.00144500 0
"11/13/21, 07:00:00" 4609.68000000 4631.33000000 4598.37000000 4603.61000000 230.69990000 "11/13/21, 07:59:59" 1063759.43165200 368 85.40710000 394191.74878100 0
"11/13/21, 08:00:00" 4603.60000000 4625.73000000 4599.83000000 4615.90000000 119.79730000 "11/13/21, 08:59:59" 552368.81955900 338 70.21980000 323861.75730800 0
"11/13/21, 09:00:00" 4615.89000000 4698.71000000 4615.82000000 4670.28000000 806.94980000 "11/13/21, 09:59:59" 3759740.22207800 1383 419.22400000 1951986.50858300 0
"11/13/21, 10:00:00" 4675.22000000 4692.73000000 4664.83000000 4678.45000000 201.66120000 "11/13/21, 10:59:59" 944016.70855300 401 85.95670000 402374.86512700 0
"11/13/21, 11:00:00" 4679.72000000 4702.12000000 4672.17000000 4672.34000000 210.71680000 "11/13/21, 11:59:59" 987705.97968100 431 108.32430000 507941.40178600 0
"11/13/21, 12:00:00" 4672.27000000 4686.84000000 4662.05000000 4686.84000000 1049.70130000 "11/13/21, 12:59:59" 4902392.84654800 1171 923.20160000 4311489.80575000 0
"11/13/21, 13:00:00" 4687.03000000 4689.35000000 4645.93000000 4653.50000000 278.24760000 "11/13/21, 13:59:59" 1298724.80028600 495 147.93460000 690432.43889800 0
"11/13/21, 14:00:00" 4653.48000000 4653.48000000 4620.87000000 4644.49000000 195.28970000 "11/13/21, 14:59:59" 905411.56823000 421 102.48200000 475212.57223900 0
"11/13/21, 15:00:00" 4645.16000000 4663.84000000 4640.34000000 4662.64000000 79.11480000 "11/13/21, 15:59:59" 367927.57490400 294 45.68130000 212472.54500800 0
"11/13/21, 16:00:00" 4660.36000000 4663.22000000 4643.63000000 4656.42000000 64.26230000 "11/13/21, 16:59:59" 299230.67157600 201 33.99350000 158381.55934600 0
"11/13/21, 17:00:00" 4656.62000000 4660.12000000 4635.56000000 4640.20000000 145.16580000 "11/13/21, 17:59:59" 674799.41831100 347 47.83500000 222394.15069000 0
"11/13/21, 18:00:00" 4641.32000000 4659.35000000 4634.35000000 4644.47000000 156.22760000 "11/13/21, 18:59:59" 726084.95806600 263 99.40340000 462046.85226600 0
"11/13/21, 19:00:00" 4644.31000000 4698.78000000 4637.45000000 4673.21000000 320.80580000 "11/13/21, 19:59:59" 1500292.36085600 648 120.53170000 563912.20793500 0
"11/13/21, 20:00:00" 4680.43000000 4682.12000000 4650.09000000 4662.08000000 150.60630000 "11/13/21, 20:59:59" 702635.60716000 335 72.44220000 338047.83314000 0
"11/13/21, 21:00:00" 4663.13000000 4685.62000000 4634.60000000 4635.59000000 269.23480000 "11/13/21, 21:59:59" 1255005.56057800 399 193.00840000 900661.19291200 0
"11/13/21, 22:00:00" 4635.99000000 4644.82000000 4622.63000000 4629.12000000 147.46510000 "11/13/21, 22:59:59" 683488.86129700 323 61.14200000 283340.55209000 0
"11/13/21, 23:00:00" 4627.73000000 4647.81000000 4625.44000000 4629.99000000 80.36350000 "11/13/21, 23:59:59" 372648.21804000 213 23.83270000 110485.69578000 0
"11/14/21, 00:00:00" 4633.51000000 4648.11000000 4625.51000000 4641.47000000 173.72600000 "11/14/21, 00:59:59" 805623.31553700 303 55.02130000 255161.29366700 0
"11/14/21, 01:00:00" 4641.86000000 4657.75000000 4632.83000000 4638.44000000 112.49190000 "11/14/21, 01:59:59" 522724.66127500 300 71.79820000 333688.24044200 0
"11/14/21, 02:00:00" 4640.01000000 4641.75000000 4595.28000000 4598.95000000 283.44520000 "11/14/21, 02:59:59" 1307540.25328900 614 129.27700000 596359.86614900 0
"11/14/21, 03:00:00" 4601.04000000 4607.79000000 4572.02000000 4586.72000000 286.12140000 "11/14/21, 03:59:59" 1312793.37705400 676 161.81160000 742451.37847800 0
"11/14/21, 04:00:00" 4584.50000000 4605.79000000 4569.01000000 4592.15000000 100.42780000 "11/14/21, 04:59:59" 461038.22979500 329 34.09090000 156515.83998900 0
"11/14/21, 05:00:00" 4590.30000000 4617.01000000 4586.40000000 4607.24000000 95.05040000 "11/14/21, 05:59:59" 437707.70775600 311 58.46730000 269254.72223600 0
"11/14/21, 06:00:00" 4605.32000000 4628.51000000 4597.57000000 4613.17000000 373.70250000 "11/14/21, 06:59:59" 1723109.53537700 471 248.93850000 1148953.01359000 0
"11/14/21, 07:00:00" 4613.99000000 4637.00000000 4594.48000000 4621.45000000 248.14190000 "11/14/21, 07:59:59" 1144024.19515200 505 132.04860000 608462.67366200 0
"11/14/21, 08:00:00" 4621.63000000 4628.65000000 4613.15000000 4616.09000000 71.61690000 "11/14/21, 08:59:59" 330981.25955600 291 42.95240000 198514.70665000 0
"11/14/21, 09:00:00" 4613.15000000 4613.15000000 4580.90000000 4594.31000000 194.60170000 "11/14/21, 09:59:59" 893369.15114200 532 69.12950000 317492.82343500 0
"11/14/21, 10:00:00" 4593.15000000 4596.81000000 4577.93000000 4584.50000000 308.27170000 "11/14/21, 10:59:59" 1414159.89525500 453 76.22740000 349884.54466200 0
"11/14/21, 11:00:00" 4583.98000000 4592.21000000 4527.93000000 4535.59000000 1319.75770000 "11/14/21, 11:59:59" 6017704.17219200 2002 1000.83030000 4565973.06821800 0
"11/14/21, 12:00:00" 4536.07000000 4564.66000000 4515.00000000 4555.06000000 282.44200000 "11/14/21, 12:59:59" 1281812.29537700 644 102.40650000 464706.07629000 0
"11/14/21, 13:00:00" 4556.75000000 4571.42000000 4530.11000000 4548.40000000 221.68490000 "11/14/21, 13:59:59" 1007933.46955000 515 91.39100000 416048.55933200 0
"11/14/21, 14:00:00" 4546.82000000 4549.20000000 4525.00000000 4546.70000000 469.53240000 "11/14/21, 14:59:59" 2132566.48046100 720 373.45890000 1696798.33494500 0
"11/14/21, 15:00:00" 4545.52000000 4560.07000000 4535.87000000 4551.60000000 97.53810000 "11/14/21, 15:59:59" 443601.49424000 380 40.43040000 183899.76982800 0
"11/14/21, 16:00:00" 4551.58000000 4594.59000000 4543.47000000 4572.52000000 498.90240000 "11/14/21, 16:59:59" 2284141.70388900 852 241.24020000 1104491.73678900 0
"11/14/21, 17:00:00" 4576.65000000 4597.58000000 4572.24000000 4575.25000000 367.96570000 "11/14/21, 17:59:59" 1687266.65585800 571 143.26660000 656955.68036700 0
"11/14/21, 18:00:00" 4575.50000000 4637.00000000 4547.51000000 4628.15000000 539.34340000 "11/14/21, 18:59:59" 2480593.62964400 1027 245.07800000 1127268.70472200 0
"11/14/21, 19:00:00" 4629.25000000 4696.58000000 4629.25000000 4674.58000000 1024.16970000 "11/14/21, 19:59:59" 4779653.50839400 1799 526.73680000 2460190.56696500 0
"11/14/21, 20:00:00" 4676.22000000 4722.56000000 4663.17000000 4716.59000000 487.17100000 "11/14/21, 20:59:59" 2287870.30613400 1084 252.86380000 1188091.35594800 0
"11/14/21, 21:00:00" 4719.09000000 4721.92000000 4689.78000000 4695.79000000 181.19040000 "11/14/21, 21:59:59" 852412.12315800 563 64.86510000 305158.78576500 0
"11/14/21, 22:00:00" 4695.87000000 4708.81000000 4687.70000000 4703.09000000 293.56850000 "11/14/21, 22:59:59" 1379115.99043800 519 229.98630000 1080605.59421700 0
"11/14/21, 23:00:00" 4710.50000000 4724.72000000 4700.65000000 4707.56000000 304.37150000 "11/14/21, 23:59:59" 1434607.69525500 658 96.64780000 455496.09133000 0
"11/15/21, 00:00:00" 4707.50000000 4713.83000000 4692.40000000 4692.71000000 166.43070000 "11/15/21, 00:59:59" 782916.98322900 485 76.78910000 361347.53995900 0
"11/15/21, 01:00:00" 4695.87000000 4711.05000000 4690.15000000 4697.53000000 135.30780000 "11/15/21, 01:59:59" 636276.26991000 324 79.74400000 375030.22640600 0
"11/15/21, 02:00:00" 4696.61000000 4701.65000000 4679.26000000 4679.98000000 97.71920000 "11/15/21, 02:59:59" 458070.41510200 502 38.24210000 179314.75347600 0
"11/15/21, 03:00:00" 4681.76000000 4725.89000000 4659.60000000 4718.90000000 659.96170000 "11/15/21, 03:59:59" 3095660.89430600 1263 344.35390000 1615358.33005400 0
"11/15/21, 04:00:00" 4721.52000000 4747.08000000 4713.14000000 4723.31000000 476.40670000 "11/15/21, 04:59:59" 2254668.59293900 908 251.50770000 1190196.32905400 0
"11/15/21, 05:00:00" 4722.37000000 4743.52000000 4710.16000000 4733.52000000 419.83870000 "11/15/21, 05:59:59" 1984290.18223800 645 208.59910000 986471.46456300 0
"11/15/21, 06:00:00" 4733.77000000 4734.39000000 4712.58000000 4723.04000000 153.70060000 "11/15/21, 06:59:59" 725957.33730900 329 25.96430000 122672.20089100 0
"11/15/21, 07:00:00" 4723.52000000 4749.52000000 4707.13000000 4741.68000000 399.25910000 "11/15/21, 07:59:59" 1888467.43514900 820 164.62290000 778936.64052600 0
"11/15/21, 08:00:00" 4740.84000000 4771.89000000 4715.01000000 4722.30000000 399.33550000 "11/15/21, 08:59:59" 1894142.08618100 1092 221.62550000 1051309.61931700 0
"11/15/21, 09:00:00" 4725.08000000 4725.18000000 4678.71000000 4683.48000000 1714.49250000 "11/15/21, 09:59:59" 8054697.91922900 2135 442.85690000 2078474.23936100 0
"11/15/21, 10:00:00" 4685.61000000 4686.79000000 4629.77000000 4647.72000000 1015.63580000 "11/15/21, 10:59:59" 4729006.45079400 1980 503.73240000 2345660.26918900 0
