"12/22/20, 00:00:00" 612.32000000 612.42000000 604.27000000 606.88000000 383.61460000 "12/22/20, 00:59:59" 233214.85444690 246 255.23557000 155280.10440540 0
"12/22/20, 01:00:00" 607.41000000 607.95000000 603.00000000 603.00000000 173.75547000 "12/22/20, 01:59:59" 105296.44262570 144 87.82889000 53226.93608700 0
"12/22/20, 02:00:00" 604.00000000 605.46000000 592.49000000 596.07000000 1300.30404000 "12/22/20, 02:59:59" 776787.83190240 647 879.09325000 525237.66738350 0
"12/22/20, 03:00:00" 594.87000000 598.27000000 588.00000000 596.88000000 733.50529000 "12/22/20, 03:59:59" 435297.45224060 399 270.84489000 161051.94970930 0
"12/22/20, 04:00:00" 598.56000000 604.67000000 597.54000000 604.67000000 762.04401000 "12/22/20, 04:59:59" 458349.45915100 376 273.89471000 164849.85911260 0
"12/22/20, 05:00:00" 604.57000000 606.00000000 599.05000000 602.00000000 875.34427000 "12/22/20, 05:59:59" 527168.67354540 548 328.66112000 198020.87618710 0
"12/22/20, 06:00:00" 602.65000000 612.77000000 602.06000000 611.34000000 923.98651000 "12/22/20, 06:59:59" 560428.11163130 466 222.82550000 135396.79034770 0
"12/22/20, 07:00:00" 611.81000000 613.95000000 609.61000000 611.90000000 396.88529000 "12/22/20, 07:59:59" 242819.74898070 359 225.68737000 138103.78493880 0
"12/22/20, 08:00:00" 612.07000000 618.26000000 608.67000000 617.98000000 384.91849000 "12/22/20, 08:59:59" 236264.79554240 336 208.56150000 128169.82468410 0
"12/22/20, 09:00:00" 618.15000000 620.09000000 615.28000000 617.38000000 375.96139000 "12/22/20, 09:59:59" 232267.05773490 370 164.55735000 101693.44628710 0
"12/22/20, 10:00:00" 617.62000000 633.76000000 615.88000000 626.26000000 1059.26215000 "12/22/20, 10:59:59" 663614.05512900 641 576.92992000 361525.38433100 0
"12/22/20, 11:00:00" 627.00000000 633.61000000 622.47000000 627.31000000 492.02964000 "12/22/20, 11:59:59" 308580.30421110 383 179.45069000 112677.43746810 0
"12/22/20, 12:00:00" 627.66000000 629.46000000 623.21000000 627.30000000 209.33718000 "12/22/20, 12:59:59" 131294.06689550 206 68.54533000 43013.35921640 0
